Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belgium,BEL,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Benin,BEN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,75.94093663,75.7949953,75.6491926,75.50352853,75.35800309,75.21261628,75.0673681,74.92225854,74.77728762,74.63245533,74.48776167,74.34320664
Burkina Faso,BFA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,79.48097314,79.5683522,79.65531604,79.74186467,79.82799808,79.91371628,79.99901927,80.08390704,80.16837959,80.25243694,80.33607907,80.41930598
Bangladesh,BGD,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.35776247,98.30928847,98.26072792,98.21208082,98.16334717,98.11452698,98.06562024,98.01662695,97.96754711,97.91838073,97.8691278,97.81978833
Bulgaria,BGR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.74275803,99.73304521,99.72333239,99.71361957,99.70390675,99.69419393,99.68448111,99.67476829,99.66505547,99.65534265,99.64562983,99.635917
Bosnia and Herzegovina,BIH,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.47945979,96.2075908,95.93555238,95.66334453,95.39096725,95.11842054,94.8457044,94.8457044,94.8457044,94.8457044,94.8457044,94.8457044
Belarus,BLR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.15411707,98.20902637,98.26393565,98.3188449,98.37375412,98.42866332,98.4835725,98.53848165,98.59339077,98.64829988,98.70320895,98.758118
Belize,BLZ,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,95.53907903,96.07639893,96.57273064,97.06860643,97.56402631,98.05899028,98.55349833,99.00529,98.96318,98.92107,98.87896,98.87896
Bermuda,BMU,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.93347431,99.92589074,99.91830717,99.91072359,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002
Bolivia,BOL,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.88463794,97.07398472,97.26333916,97.45270126,97.64207102,97.83144844,98.02083352,98.21022626,98.39962667,98.58903473,98.77845046,98.96585104
Brazil,BRA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.76208658,98.83959293,98.91709928,98.99460563,99.07211198,99.14961832,99.22712467,99.30463102,99.38213737,99.66213725,99.73980139,99.81746554
Bhutan,BTN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.93486088,97.12546761,97.31620108,97.50706129,97.69804825,97.88916194,98.08040237,98.27176954,98.46326345,98.6548841,98.84663149,99.03850562
Botswana,BWA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,94.64115908,94.92296678,95.20418618,95.4848173,95.76486013,96.04431468,96.32318093,96.6014589,96.87914859,97.15624998,97.43276309,97.70868792
Central African Republic,CAF,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,69.41992847,67.73186556,66.05135555,64.37839844,62.71299424,61.05514293,59.40484452,57.76209901,56.1269064,54.49926669,52.87917988,51.26664596
Canada,CAN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.44033093,99.42378064,99.40723034,99.39068004,99.37412975,99.35757945,99.34102915,99.32447885,99.30792856,99.29137826,99.27482796,99.25827766
Central Europe and the Baltics,CEB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.74346985,99.75069938,99.63687777,99.52263048,99.40741683,99.30158122,99.2089194,99.09308565,98.97673297,98.85961417,98.74186009,98.61988101
Switzerland,CHE,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Chile,CHL,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.50534163,99.55591525,99.60648888,99.6570625,99.70763612,99.75820974,99.80878336,99.85935698,99.9099306,99.96050422,100.0,100.0
China,CHN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,97.91532214,97.94711822,97.97891904,98.01072459,98.04253487,98.07434988,98.10616963,98.13799411,98.16982332,98.20165727,98.23349594,98.26533936
Cote d'Ivoire,CIV,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,89.08095044,88.85848181,88.63627675,88.41433524,88.19265729,87.97124291,87.75009209,87.52920482,87.30858112,87.08822098,86.8681244,86.64829138
Cameroon,CMR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,82.29745554,82.23881147,82.17862582,82.1168986,82.05362981,81.98881944,81.9224675,81.85457399,81.7851389,81.71416224,81.641644,81.56758419
Congo Dem. Rep.,COD,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,67.08178465,66.58637066,66.08175784,65.5679462,65.04493573,64.51272644,63.97131831,63.42071137,62.86090559,62.291901,61.71369757,61.12629532
Congo Rep.,COG,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,85.74705855,85.89639646,86.04579538,86.19525531,86.34477625,86.49435821,86.64400118,86.79370516,86.94347015,87.09329616,87.09329616,87.09329616
Colombia,COL,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.92726282,99.00511874,99.08296973,99.16081578,99.23865689,99.31649306,99.3943243,99.47215061,99.54997197,99.6277884,99.68787786,99.68043902
Comoros,COM,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,88.96910795,88.79515754,88.61641953,88.43289393,88.24458074,88.05147997,87.8535916,88.22284558,88.22284558,88.22284558,88.22284558,88.22284558
Cabo Verde,CPV,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,89.33434839,89.70639541,90.07844243,90.45048944,90.82253646,91.19458347,91.56663049,91.93867751,92.31072452,92.68277154,93.05481856,93.1
Costa Rica,CRI,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.46280623,99.50186519,99.5050857,99.50827809,99.55867753,99.60908589,99.65950317,99.70992936,99.76036446,99.81080848,99.82687,99.83826143
Cuba,CUB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.09237923,96.04832934,96.0042894,95.96025944,95.91623943,95.87222938,95.8282293,95.78423918,95.74025903,95.69628883,95.6523286,95.60837834
Cayman Islands,CYM,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.02607362,95.98834356,95.9506135,95.91288344,95.87515337,95.83742331,95.79969325,95.76196319,95.72423313,95.68650307,95.64877301,95.61104294
Cyprus,CYP,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.81677208,99.80761068,99.79844929,99.78928789,99.78012649,99.7709651,99.7618037,99.75264231,99.74348091,99.73431951,99.72515812,99.72515812
Czechia,CZE,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.89029588,99.89235505,99.89441423,99.89647341,99.89853258,99.90059176,99.90265093,99.90265093,99.90265093,99.90265093,99.90265093,99.90265093
Germany,DEU,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Djibouti,DJI,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,82.85960597,82.97555224,83.09149851,83.20744478,83.32339104,83.43933731,83.55528358,83.67122985,83.78717612,83.90312239,84.01906866,84.13501493
Denmark,DNK,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Dominican Republic,DOM,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,97.03254817,97.06918274,97.10580036,97.14240105,97.17898481,97.21555162,97.2521015,97.28863444,97.32515045,97.36164952,97.39813165,97.43459684
Algeria,DZA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,94.82740138,94.91139152,94.99538166,95.07937181,95.18205803,95.28477725,95.38752947,95.4903147,95.59313293,95.69598416,95.79886839,95.90178563
East Asia & Pacific (excluding high income),EAP,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.67527176,96.80002391,96.92275672,97.04348356,97.16342604,97.2825072,97.40084387,97.51829598,97.63684824,97.74993575,97.87087555,97.99768628
Early-demographic dividend,EAR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,94.39342931,94.55459752,94.7156498,94.8771269,95.03854917,95.2012377,95.3652977,95.5818636,95.74329508,95.89805154,96.04993233,96.20152138
East Asia & Pacific,EAS,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.79225557,96.91171688,97.02906598,97.14469661,97.26000148,97.3744216,97.48829291,97.60147146,97.71515405,97.82357026,97.93980346,98.06195147
Europe & Central Asia (excluding high income),ECA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.31541043,96.22923393,96.14909347,96.07471224,96.00407737,95.93334493,95.85782797,95.94437097,96.02318007,96.09743459,96.18062753,96.26783654
Europe & Central Asia,ECS,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.83677729,98.81579038,98.78219679,98.7480691,98.71589534,98.68274013,98.64999053,98.65777234,98.66400128,98.66892761,98.67629189,98.68495588
Ecuador,ECU,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,95.21948594,95.77713799,96.33523238,96.89376908,97.45274812,98.01216949,98.57203318,99.1323392,99.69308754,100.0,100.0,100.0
Egypt Arab Rep.,EGY,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.36549497,99.36069069,99.35588465,99.35107684,99.34626727,99.34145594,99.33664284,99.33182798,99.32701135,99.32219296,99.31011697,99.29804098
Euro area,EMU,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.88723075,99.88966428,99.89240994,99.89456494,99.89392033,99.89263181,99.894965,99.89677249,99.89827539,99.89951101,99.90034809,99.90098893
Eritrea,ERI,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,89.99405463,89.93009711,89.86613958,89.80218205,89.73822453,89.73822453,89.73822453,89.73822453,89.73822453,89.73822453,89.73822453,89.73822453
Spain,ESP,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,99.98246575,99.94520548,99.90794521,99.90794521,99.90794521,99.90794521,99.90794521,99.90794521
Estonia,EST,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.59579436,99.63086663,99.66593889,99.70101115,99.73608342,99.77115568,99.80622794,99.8413002,99.87637247,99.91144473,99.94651699,99.98158926
Ethiopia,ETH,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,78.77324619,79.09253437,79.41195587,79.73151071,80.05119889,80.3710204,80.69097524,81.01106342,81.33128493,81.65163978,81.97212796,82.29274947
European Union,EUU,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.88054682,99.88237836,99.8569087,99.8310389,99.80347615,99.77576217,99.7511934,99.72672336,99.70232457,99.67775418,99.65319913,99.62886393
Fragile and conflict affected situations,FCS,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,80.87845935,81.17332992,81.48896387,81.62039183,81.96916603,82.31194328,82.65742233,83.10667481,83.56537225,84.01041924,84.48911387,84.98073114
Finland,FIN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Fiji,FJI,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.47321576,98.48690997,98.50060418,98.51429839,98.5279926,98.54168681,98.55538102,98.56907523,98.58276944,98.59646365,98.61015786,98.62385207
France,FRA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Gabon,GAB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,90.01973558,89.88720345,89.75395021,89.61997585,89.48528039,89.34986382,89.21372614,89.33737381,89.46102149,89.58466916,89.70831683,89.8319645
United Kingdom,GBR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Georgia,GEO,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.11503574,99.08234138,98.9999204,98.91740636,98.83479924,98.75209906,98.66930581,98.65722779,98.75353467,98.84988644,98.9462831,99.04272465
Ghana,GHA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,85.98008809,86.85299784,87.73027731,88.6119265,89.49794541,90.38833404,91.2830924,92.18222048,93.08571828,93.9935858,94.90582305,95.82243002
Gibraltar,GIB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Guinea,GIN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,78.44615461,78.85843741,79.27072021,80.2991581,81.33397202,82.37516196,83.42272791,84.47666988,85.53698787,86.60368188,87.67675191,88.75619796
Gambia The,GMB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,85.34571916,85.73643386,86.12792799,86.52020157,86.91325457,87.30708701,87.70169889,88.09709019,88.49326094,88.89021112,89.28794073,89.68644977
Guinea-Bissau,GNB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,76.42730373,76.23335789,76.0287249,75.81340474,75.58739741,75.35070292,75.10332127,74.84525246,74.57649648,74.29705334,74.00692304,73.70610557
Equatorial Guinea,GNQ,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,72.65038053,73.73590562,74.82143071,75.9069558,76.99248089,78.07800598,78.07800598,78.07800598,78.07800598,78.07800598,78.07800598,78.07800598
Greece,GRC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.97485352,99.97898024,99.98310697,99.9872337,99.99136042,99.99548715,99.99961387,100.0,100.0,100.0,100.0,100.0
Guatemala,GTM,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.18756255,96.30600721,96.42446355,96.54293157,96.66141127,96.77990265,96.8984057,97.01692043,97.13544685,97.25398494,97.36752734,97.48106975
Guyana,GUY,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,95.21415591,95.30815302,95.40166921,95.49470448,95.58725882,95.67933224,95.77092474,95.86203632,95.95266697,96.0428167,96.13248551,96.2216734
High income,HIC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.62103196,99.62655604,99.6282772,99.62802261,99.62668629,99.62647448,99.62832108,99.59507517,99.59552962,99.59753564,99.60074381,99.60198135
Hong Kong SAR China,HKG,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.41440473,99.49817317,99.5819416,99.66571004,99.74947847,99.83324691,99.91701535,100.0,100.0,100.0,100.0,100.0
Honduras,HND,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,97.1297303,97.28566983,97.44147874,97.59715704,97.75270471,97.90812177,98.06340822,98.21856404,98.37358925,98.52848384,98.68324781,98.83788116
Heavily indebted poor countries (HIPC),HPC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,78.45425141,78.73099129,79.00995177,79.29837247,79.58937347,79.87299866,80.15672431,80.43938992,80.70932086,80.93006078,81.19615865,81.46875385
Croatia,HRV,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Haiti,HTI,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,84.72132514,84.71562546,84.70927111,84.70226208,84.69459836,84.68627997,84.67730689,84.66767913,84.65739669,84.64645957,84.63486777,84.62262129
Hungary,HUN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IBRD only,IBD,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.51245306,96.603995,96.69227128,96.78141202,96.87194642,96.96343334,97.05547567,97.15799426,97.2594959,97.37248472,97.49717721,97.59641775
IDA & IBRD total,IBT,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,94.37268354,94.47026668,94.56659353,94.63601139,94.73871283,94.84320943,94.94970281,95.065984,95.18173581,95.30847646,95.4426974,95.55794805
IDA total,IDA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,84.22770227,84.49668607,84.77255668,84.92069081,85.194303,85.45673209,85.72916663,86.02045613,86.31939087,86.61142236,86.91967021,87.23690541
IDA blend,IDB,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,86.94525448,87.23152909,87.52959493,87.83307112,88.14203956,88.46399593,88.80214668,89.15667721,89.52673903,89.91442199,90.31888147,90.7357995
Indonesia,IDN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,92.43767221,92.86026881,93.28295441,93.705729,94.12859259,94.55154517,94.97458674,95.3977173,95.82093686,96.24424541,96.66764295,97.09112949
IDA only,IDX,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,82.29662256,82.55300567,82.8133425,82.86540288,83.11737689,83.34055295,83.57108301,83.82770347,84.09140835,84.32512114,84.58309473,84.85027836
India,IND,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,93.25748424,93.43625138,93.61502299,93.79379904,93.97257956,94.15136453,94.33015396,94.50894784,94.68774619,94.86654899,95.04535624,95.22416796
Ireland,IRL,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.32168316,96.23018282,96.13868248,96.04718213,95.95568179,95.86418144,95.7726811,95.68118076,95.58968041,95.49818007,95.40667973,95.40667973
Iran Islamic Rep.,IRN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.28181335,98.31108906,98.34036476,98.36964047,98.39891618,98.42819189,98.45746759,98.4867433,98.51601901,98.54529472,98.57457042,98.60384613
Iraq,IRQ,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,95.91994997,96.26352185,96.6072318,96.95107982,97.29506592,97.63919008,97.9834523,98.3278526,98.67239097,99.01706741,99.36188192,99.7068345
Iceland,ISL,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Israel,ISR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Jamaica,JAM,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.76016935,96.4557079,96.15105799,95.8462196,95.54119274,95.23597741,95.26298382,95.28999024,95.31699666,95.34400307,95.37100949,95.39801591
Jordan,JOR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,99.10276757,99.10643461,99.11010166,99.1137687,99.11743575,99.12110279,99.12476984,99.12843688,99.13210393,99.13577097,99.13943802,99.14310506
Kazakhstan,KAZ,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,97.8593981,97.99528509,98.13060394,98.26535466,98.39953724,98.45408826,98.34074903,98.22740979,98.11407056,98.00073133,98.00073133,98.00073133
Kenya,KEN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,87.25218563,87.18833117,87.12440699,87.06041308,86.99634945,86.93221609,86.86801301,86.8037402,86.73939766,86.67498541,86.61050342,86.54595171
Kyrgyz Republic,KGZ,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,96.2886269,96.53242462,96.77610378,97.01966437,97.26310641,97.50642989,97.7496348,97.99272116,98.20721943,98.16218603,98.11729733,98.07255207
Cambodia,KHM,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,85.56968483,86.18740937,86.79884,87.40397675,88.0028196,88.59536856,89.18162362,89.76158479,90.33525207,90.90262546,91.46370495,92.01849054
Kiribati,KIR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,83.08121948,83.67863165,84.01028437,84.3341116,84.65011335,84.95828961,85.25864038,85.55116568,85.83586548,86.1127398,86.38178864,86.64301199
Kuwait,KWT,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Latin America & Caribbean (excluding high income),LAC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,97.76228011,97.89021122,98.01882626,98.14754584,98.2756892,98.40409788,98.53389491,98.66354377,98.79167885,98.99174695,99.1028955,99.20598549
Lao PDR,LAO,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,84.88094767,85.90670242,86.93191189,87.95657608,88.98069498,90.0042686,91.02729693,92.04977998,93.89860643,94.95382503,96.00904362,97.06426222
Liberia,LBR,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,81.47521706,81.71492106,81.95188476,82.18610817,82.41759127,82.64633407,82.87233656,83.09559876,83.31612066,83.53390225,83.74894355,83.96124454
St. Lucia,LCA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,95.49985884,95.67045517,95.84105151,96.01164784,96.18224418,96.35284051,96.52343685,96.69403318,96.86462952,97.03522586,97.20582219,97.20582219
Latin America & Caribbean,LCN,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,97.84392246,97.9672771,98.09099084,98.21479112,98.33838069,98.46222634,98.58741921,98.71249499,98.83694068,99.02942964,99.13750332,99.23564704
Least developed countries: UN classification,LDC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,79.6518896,79.93480935,80.21508733,80.30103872,80.59920635,80.89000802,81.18232925,81.47307692,81.75796287,82.00034959,82.27141676,82.51670816
Low income,LIC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,77.65157138,77.78597967,77.94235675,77.72757686,77.83951684,77.89802824,77.96392314,78.11124075,78.28472428,78.39325376,78.60375859,78.84172885
Sri Lanka,LKA,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,95.65336061,95.82963049,96.00604554,96.18260575,96.35931113,96.53616167,96.71315738,96.89029826,97.06758431,97.24501552,97.42259189,97.60031344
Lower middle income,LMC,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,91.42100201,91.61443864,91.8106384,92.01289912,92.21794916,92.42808076,92.64470532,92.86382134,93.08702368,93.31076121,93.57696311,93.80991768
Low & middle income,LMY,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,94.16163066,94.27212206,94.38406785,94.46652101,94.58340113,94.70132594,94.8206569,94.94984418,95.0778153,95.21686813,95.36350345,95.49001973
Lesotho,LSO,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,85.55417417,86.13868541,86.72464568,87.31205498,87.90091331,88.49122068,89.08297708,89.67618251,90.27083697,90.86694047,91.464493,92.06349456
Late-demographic dividend,LTE,People using at least basic drinking water services urban (% of urban population),SH.H2O.BASW.UR.ZS,98.13332939,98.17586188,98.21156981,98.24704398,98.28247292,98.31896348,98.35572982,98.39155693,98.42683922,98.48513056,98.55167762,98.59542649
