Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belarus,BLR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,86.38959711,85.73497218,85.0677235,84.38787024,83.69543154,82.99042658,82.27287449,81.54279446,80.80020562,81.10163087,81.40131359,81.69925379
Brazil,BRA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,41.54499613,41.86104718,42.17754585,42.49449214,43.36075687,44.24426671,45.14505931,46.06317235,46.99864347,47.95151032,48.92181056,49.90958186
Bhutan,BTN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,48.74512231,48.00176705,47.25480497,46.50423607,45.75006034,44.99227779,44.23088842,43.46589222,42.6972892,41.92507936,41.14926269,40.8393211
Central African Republic,CAF,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,33.00645735,32.2388894,31.47642207,30.71905537,29.96678928,29.21962382,28.47755899,27.74059477,27.00873118,26.28196821,25.56030586,24.84374414
Canada,CAN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,80.08496963,80.45986293,80.83394064,81.20720349,81.57965217,81.95128741,82.32210992,82.6921204,83.06131957,83.42970813,83.80150985,84.17250026
Switzerland,CHE,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,99.84994995,99.84994995,99.84994995,99.84994995,99.84994995,99.8541626,99.86078247,99.86740234,99.87402221,99.88064209,99.88726196,99.89388183
Chile,CHL,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,81.52324846,83.72314368,85.93634209,88.16284369,90.40264848,92.65575646,94.92216764,97.16357039,98.77051623,99.00717758,99.06076887,99.24222426
China,CHN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,47.00283859,50.19390357,53.40854629,56.6468262,59.90880279,63.19453553,66.5040839,69.83750736,73.19486539,76.57621746,79.98162304,83.41114161
Cote d'Ivoire,CIV,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,17.80816848,17.97332293,18.13912634,18.3055787,18.47268002,18.64043029,18.80882952,18.9778777,19.14757483,19.31792092,19.48891596,19.66055996
Congo Dem. Rep.,COD,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,18.11422158,17.91534723,17.71076567,17.5004769,17.28448092,17.06277773,16.83536733,16.60224972,16.36342489,16.11889286,15.86865362,15.61270716
Colombia,COL,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,15.16941986,15.28726344,15.40522569,15.52330662,15.64150622,15.75982449,15.87826144,15.99681706,16.11549136,16.23428432,16.35319596,16.47222627
Costa Rica,CRI,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,19.01797445,19.16068321,19.30226715,19.63694946,19.99054028,20.3369771,20.67611795,21.00782062,21.3319426,21.64834111,21.95687311,22.25739529
Cuba,CUB,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,38.99456239,38.83965289,38.68313838,38.52501886,38.36529433,38.20396479,38.04103023,37.87649067,37.7103461,37.54259652,37.37324193,37.20228233
Cyprus,CYP,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,86.17550568,86.17473788,86.17397009,86.1732023,86.1724345,86.17166671,86.17089892,86.17013112,86.16936333,86.16859553,86.16782774,86.16782774
Germany,DEU,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,97.90941168,97.96567693,98.02194217,98.07820741,98.13447265,98.1907379,98.24700314,98.30326838,98.35953362,98.41579887,98.47206411,98.47206411
Djibouti,DJI,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,34.92897936,35.84251292,36.75193212,37.65723698,38.55842748,39.45550363,40.34846543,41.23731288,42.12204598,43.00266472,43.87916911,44.75155916
Dominican Republic,DOM,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,47.16934342,46.84276537,46.5126098,46.17887669,45.84156606,45.50067789,45.1562122,44.80816897,44.45654822,44.10134993,43.74257412,43.38022077
Algeria,DZA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,66.42619903,66.49920462,66.5722102,66.64521579,66.44078188,66.23574079,66.03009254,65.82383711,65.61697452,65.40950476,65.20142783,64.99274373
East Asia & Pacific (excluding high income),EAP,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,46.30081364,48.99957711,51.72582943,54.49804219,57.30090978,60.12851754,62.98107749,65.85767735,68.75842467,71.68457312,74.62962287,77.58946959
Early-demographic dividend,EAR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,40.94641882,41.6975205,42.41789397,43.23246958,44.04388432,44.88750056,45.73133116,46.61395936,47.46809504,48.29217156,49.09627762,49.91014753
East Asia & Pacific,EAS,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,54.12962399,55.94224526,57.79095468,59.69235256,61.63451995,63.61817346,65.65691395,67.73346367,69.84440508,71.99042008,74.16093995,76.35303407
Europe & Central Asia (excluding high income),ECA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,51.39146563,52.85503026,54.37274555,55.89219747,57.407001,58.94140163,60.44532021,61.90896323,63.36669262,64.8898479,66.44476627,67.4621149
Europe & Central Asia,ECS,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,75.13366436,75.65313618,76.19065691,76.73631783,77.27663402,77.8181878,78.3432839,78.86856645,79.39196285,79.93187226,80.4596996,80.77414721
Ecuador,ECU,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,35.78067656,35.53474009,35.28514116,35.03187979,34.77495597,34.5143697,34.25012098,33.98220981,33.71063619,33.43540013,33.06014797,32.54346103
Egypt Arab Rep.,EGY,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,66.67535055,67.1255548,67.57703304,68.02978527,68.48381149,68.93911171,69.39568592,69.85353412,70.31265631,70.77305249,71.32994125,71.9831447
Estonia,EST,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,95.42766068,95.55898281,95.6906391,95.82262843,95.9549497,96.0876018,96.22058364,96.41547078,96.6109351,96.80697661,97.00359531,97.14010745
Ethiopia,ETH,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,13.81905158,14.0830074,14.34943914,14.61834681,14.88973039,15.16358989,15.43992531,15.71873666,16.00002392,16.2837871,16.5700262,16.85874122
Fragile and conflict affected situations,FCS,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,29.82493106,30.45170214,31.05835583,31.73039537,32.38363046,33.09745833,33.77569674,34.45595898,35.09816921,35.72371946,36.2974715,36.5284238
Fiji,FJI,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,42.50182989,42.55738643,42.61174121,42.66489422,42.71684546,42.76759493,42.81714264,42.86548858,42.91263275,42.95857516,43.00331579,43.04685466
United Kingdom,GBR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,98.90542558,98.91648308,98.92754058,98.93859809,98.94965559,98.95579865,98.95579865,98.95579865,98.95579865,98.95579865,98.95579865,98.95579865
Georgia,GEO,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,24.52742368,23.73114376,22.93152691,22.12857314,21.32228245,20.51265484,19.65284284,18.78765149,17.91706989,17.04108716,16.15969241,15.27287475
Ghana,GHA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,8.893675535,9.299307255,9.699150163,10.09320426,10.48146954,10.86394601,11.24063367,11.61153252,11.97664255,12.33596378,12.68949619,13.03723978
Gambia The,GMB,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,29.36896162,29.78237002,30.15040476,30.47306586,30.7503533,30.98226709,31.16880722,31.30997371,31.40576654,31.45618572,31.46123125,31.42090312
Guinea-Bissau,GNB,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,10.48868784,11.2512502,12.02490874,12.80966344,13.60551433,14.41246139,15.23050462,16.05964402,16.89987961,17.75121136,18.61363929,19.4871634
Greece,GRC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,89.8246142,90.3793136,90.934013,91.48871241,92.04341181,92.59811121,93.15281061,93.74335091,94.34460667,94.94586244,95.54711821,96.14837397
Guyana,GUY,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,39.86268771,39.46780266,39.07047261,38.67069756,38.2684775,37.86381244,37.45670237,37.0471473,36.63514723,36.22070215,35.80381206,35.38447698
High income,HIC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,90.56380563,90.82088181,91.07515764,91.3293116,91.58413431,91.8436224,92.11958319,92.38083837,92.62483729,92.83847725,93.01812369,93.13248355
Hong Kong SAR China,HKG,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,75.14221948,75.12906281,75.11590614,75.10274947,75.0895928,75.07643613,77.64037347,80.20430497,82.76823064,85.33215048,87.89606448,90.45997266
Honduras,HND,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,39.35778169,39.44186564,39.5259789,39.61012147,39.69429336,39.77849455,39.86272507,39.94698489,40.03127403,40.11559248,40.19994025,40.28431733
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,17.35436871,17.58688556,17.79230314,17.98990002,18.16818296,18.36360463,18.55878677,18.75435042,18.95756961,19.15839465,19.35503799,19.55078624
Croatia,HRV,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,88.54711726,88.46732615,88.3874921,88.3076151,88.22769515,88.14773225,88.06772641,88.0868081,88.10588979,88.12497148,88.12497148,88.12497148
Hungary,HUN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,73.94997329,75.59905287,77.27398829,78.97477953,80.70142662,82.45392953,84.23228828,86.03650287,87.86657328,89.95681864,90.54745113,90.54745113
IBRD only,IBD,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,43.92440337,45.45813242,47.02587109,48.63549742,50.31670653,52.04027621,53.7975556,55.57701449,57.36884867,59.1757218,60.98892655,62.77345833
IDA & IBRD total,IBT,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,41.58619061,42.90228187,44.24104017,45.61682731,47.04896096,48.51186658,49.99612962,51.49580219,52.9941757,54.49741597,55.9963186,57.45909315
IDA total,IDA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,26.79992573,27.01013496,27.21922284,27.48138431,27.73393202,27.9953723,28.25856983,28.55498232,28.83941254,29.12416985,29.39238576,29.64896856
IDA only,IDX,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,25.88168792,25.94789475,26.00401646,26.05779268,26.10947616,26.17250264,26.23733887,26.35381864,26.45354497,26.55406448,26.65935138,26.76533721
India,IND,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,27.7702663,28.71519629,29.6785772,30.6605725,31.66134565,32.68106013,33.71987939,34.7779669,35.85548614,36.95260056,38.06947364,39.20626883
Ireland,IRL,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,65.46983642,67.78248866,70.10360404,72.43313641,74.77103964,77.1172676,79.47177415,81.83451315,83.75286228,83.92415629,84.09487149,84.34549363
Iran Islamic Rep.,IRN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,81.53649835,81.23672174,80.93694512,80.63716851,80.3373919,80.03761529,79.76833011,79.49904493,79.22975975,78.96047456,78.45952473,77.89402405
Iraq,IRQ,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,32.9282203,33.91614469,34.93676604,35.99089226,37.07933125,39.00361163,41.00198442,43.07066487,45.20570717,47.41750256,49.50747359,51.18705195
Israel,ISR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,86.05385854,86.77950221,87.50768863,88.23841779,88.97168969,89.70750434,90.44586172,91.18676185,91.93020472,92.67619034,93.42471869,94.17578979
Italy,ITA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,79.37668094,79.38031174,79.38394254,79.38757333,79.39120413,79.39483493,79.39846572,79.40209652,79.40572732,79.40935811,79.40935811,79.40935811
Jordan,JOR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,83.67741396,83.73827936,83.79911123,83.85990956,83.92067436,83.98140563,84.04210337,84.10276758,84.16339825,84.22399539,84.284559,84.34508907
Kazakhstan,KAZ,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,87.59496494,87.26975813,86.945366,86.62178882,86.29902684,85.97708031,85.65594949,85.33563462,85.01613596,84.69745376,84.60989632,84.52233888
Kenya,KEN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,23.50881038,23.81229803,24.11772117,24.4250798,24.73437392,25.04560353,25.35876863,25.67386922,25.99090531,26.30987688,26.63078395,26.9536265
Kyrgyz Republic,KGZ,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,80.59865352,81.03667008,81.47326513,81.90843081,82.34215925,82.77444257,83.20527291,83.63464239,84.06254314,84.48896729,84.91390697,85.33735432
Cambodia,KHM,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,34.12786515,34.81811397,35.51162502,36.20839828,36.90843375,37.61173144,38.31829135,39.02811347,39.78195452,40.63890715,41.49987366,42.36485406
Kiribati,KIR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,24.90222857,24.90764612,24.90473357,24.89349092,24.87391816,24.84601529,24.80978233,24.76521925,24.71232608,24.6511028,24.58154941,24.50366592
Kuwait,KWT,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,99.99843196,99.99844617,99.99846038,99.99847459,99.99848881,99.99850302,99.99851723,99.99853144,99.99854565,99.99855986,99.99857408,99.99858829
Latin America & Caribbean (excluding high income),LAC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,35.97945446,36.7676522,37.56455038,38.37155686,39.4216458,40.48842969,41.57220688,42.67098498,43.78029638,44.89182546,46.00507557,47.11638955
Lao PDR,LAO,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,53.52370328,54.48938368,55.45862932,56.43144019,57.40781629,58.38775763,59.3712642,60.35833601,61.34897305,62.34317532,63.34094283,63.3336433
Latin America & Caribbean,LCN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,36.7364593,37.50008148,38.27643866,39.08107366,40.09874787,41.13171713,42.18117397,43.24462178,44.30396573,45.33950601,46.39218921,47.45499774
Least developed countries: UN classification,LDC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,26.09199122,26.14868858,26.19286861,26.23412447,26.27070167,26.31788711,26.36655896,26.47142583,26.55765248,26.64468347,26.73562845,26.82599568
Low income,LIC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,28.92179644,29.23464589,29.54073646,29.53433385,29.64558813,29.64717053,29.61587281,29.79203966,30.0013899,30.2307041,30.44228886,30.73430845
Lower middle income,LMC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,36.0739636,36.69466716,37.31644129,37.97356072,38.62390655,39.29088205,39.98604742,40.68406796,41.36376964,42.02761502,42.67515133,43.24419668
Low & middle income,LMY,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,40.62028597,41.8461392,43.09279089,44.3523605,45.67903227,47.02846066,48.40008703,49.79633037,51.19340791,52.59548595,53.98574577,55.33955704
Lesotho,LSO,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,26.13173206,27.27127159,28.40530865,29.53384322,30.65687532,31.77440494,32.88643208,33.99295675,35.09397893,36.18949864,37.27951587,38.36403062
Late-demographic dividend,LTE,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,47.0758646,49.0600914,51.07876278,53.15165135,55.34976248,57.58917537,59.86503114,62.17716273,64.51081412,66.85041212,69.20719036,71.58952079
Lithuania,LTU,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,89.92915399,90.08789878,90.25135478,91.06750224,91.8862109,92.71278311,93.54201453,94.37390751,95.2084644,96.04568752,96.74997195,96.93988861
Luxembourg,LUX,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,93.32336306,93.322145,93.32092694,93.31970888,93.31849082,93.62816345,93.93884761,94.25015204,94.56196788,94.87429515,95.1877456,95.50170837
Macao SAR China,MAC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,55.03077515,55.03077515,56.03780089,57.04482663,58.05185237,59.05887811,60.06590385,61.07292958,62.07995532,63.08698106,64.0940068,65.10103254
Morocco,MAR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,32.94035932,33.05143361,33.16107388,33.26928013,33.37605235,33.48139056,33.58529473,33.68776489,33.78880102,33.88840313,33.98657121,34.19746556
Monaco,MCO,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Moldova,MDA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,75.00018768,75.67656377,76.35506647,77.0356974,77.71845818,78.40335044,79.09037578,79.77953584,80.47083223,81.16426657,81.85984048,82.55755558
Madagascar,MDG,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,10.41338651,10.83064822,11.24863325,11.66734159,12.08677324,12.50692821,12.92780649,13.34940809,13.771733,14.19478122,14.61855276,15.04304761
Middle East North Africa Afghanistan & Pakistan,MEA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,66.41831723,66.75612985,67.0173447,67.26053432,67.43145606,67.59189434,67.80805328,68.17114465,68.53606262,68.88699935,69.20076154,69.47677348
Mexico,MEX,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,30.86570921,33.15819443,35.47458098,37.81491795,40.17925439,42.56763939,44.98012201,47.41675133,49.87757641,52.36264633,54.87201017,57.40571698
Middle income,MIC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,41.06051618,42.53890104,44.04163474,45.58071479,47.18002052,48.81385891,50.47119081,52.14139461,53.8194641,55.51417616,57.20601367,58.85933742
North Macedonia,MKD,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,9.635187792,9.507448083,9.378996094,9.249831825,9.119955277,8.989366448,8.85806534,8.726051953,8.593326285,8.459888338,8.18066833,8.149398657
Mali,MLI,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,6.320552888,6.406310156,6.491868221,6.577227084,6.662386744,6.747347201,6.832108456,6.916670509,7.001033359,7.085197006,7.169161451,7.252926693
Myanmar,MMR,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,62.3608929,61.59824374,60.83868975,60.08223095,59.32886733,58.57859889,57.83142563,57.08734755,56.34636466,55.60847694,54.87368441,54.14198705
Montenegro,MNE,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,25.7891104,28.8253496,31.82680443,34.79322849,37.72437539,40.61999873,43.47985212,46.30368917,49.09126347,51.84232864,54.55237425,56.82464929
Mongolia,MNG,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,60.324745,61.14058305,61.9575945,62.77577937,63.59513764,64.41566933,65.23737443,66.06025294,66.88430486,67.70953019,68.53592893,69.36350109
Malawi,MWI,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,23.43943554,24.7352235,26.02641017,27.31299555,28.59497965,29.87236247,31.145144,32.41332425,33.67690321,34.93588089,36.19025728,37.44003239
North America,NAC,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,95.20055034,95.29527872,95.3853794,95.47680638,95.57065607,95.66448782,95.75952263,95.79343831,95.82565362,95.85587315,95.88453681,95.9127822
Niger,NER,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,14.31613831,14.74205601,15.17360239,15.61077748,16.05358126,16.50201373,16.95607491,17.41576477,17.88108334,18.3520306,18.82860655,19.3108112
Nigeria,NGA,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,23.86080132,24.71211655,25.57239184,26.44162719,27.3198226,28.20697808,29.10309361,30.00816921,30.92220487,31.84520059,32.77715638,33.71807222
Netherlands,NLD,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,97.46339755,97.46669594,97.46999433,97.47329272,97.47659111,97.47988951,97.4831879,97.48648629,97.48978468,97.49308307,97.49638146,97.49967985
Nepal,NPL,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,25.90316442,27.17527296,28.47467302,29.80136462,31.15534775,32.53662241,33.9451886,35.38104632,36.84419557,38.33463635,39.85236866,41.39739251
OECD members,OED,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,78.22378651,78.69000288,79.16623128,79.6318403,80.15030948,80.68523394,81.24454371,81.80724911,82.36773396,82.88006538,83.36188766,83.8259716
Panama,PAN,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,12.00878402,12.09019423,12.17168691,15.37273766,18.62052906,21.91521665,25.25695601,28.64590269,32.08221225,35.56604026,39.09754227,42.67687385
Peru,PER,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,27.77358509,30.01317196,32.28023335,34.57476611,36.89676711,39.24623321,41.62316127,44.02754815,46.45939073,48.91868586,51.4054304,53.91962123
Philippines,PHL,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,48.77326558,49.0762298,49.37999515,49.89163607,50.44902555,51.00933381,51.57256088,52.13870673,52.70777138,53.27975483,53.85465706,54.4324781
Papua New Guinea,PNG,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,30.12615577,29.97525212,29.82472733,29.6745814,29.52481432,29.37542611,29.22641674,29.07778624,28.92953459,28.7816618,28.63416787,28.48705279
Pre-demographic dividend,PRE,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,21.82526265,22.34559749,22.84979002,23.35952172,23.8796772,24.49885719,25.10706818,25.70635252,26.30332595,26.8980084,27.47991581,28.02005142
Portugal,PRT,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,68.39144715,70.97082469,73.57465422,76.20293574,78.85566923,81.53285472,84.23449219,86.96058164,89.71112308,92.48611651,95.0561434,95.27344086
Paraguay,PRY,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,51.39869086,51.53295972,51.66727306,51.8016309,51.93603322,52.07048003,52.20497133,52.33950712,52.47408739,52.60871216,52.74338141,52.8687118
West Bank and Gaza,PSE,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,58.53406372,59.64031337,60.75348192,61.87356937,63.00057572,64.13450097,65.27534513,66.42310818,67.57779013,68.73939099,69.90791075,71.0833494
Post-demographic dividend,PST,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,89.06817838,89.40745528,89.75243568,90.08020922,90.41765009,90.7514741,91.11461507,91.44072879,91.7625538,92.09057168,92.38583408,92.50399727
Russian Federation,RUS,People using safely managed sanitation services urban (% of urban population),SH.STA.SMSS.UR.ZS,61.97010837,62.16519155,62.3608681,62.55713805,62.75400137,62.95145808,63.14950818,63.34815166,63.54738852,63.74721877,63.9476424,64.14865941
