Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Honduras,HND,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,56.50522869,57.53151809,58.55195893,59.56655122,60.57529494,61.5781901,62.5752367,63.56643475,64.55178423,65.53128515,66.50493751,67.47274132
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,10.31777819,10.68874844,11.04152803,11.38161364,11.7183486,12.05777401,12.39815598,12.73787719,13.07712796,13.41439647,13.75091911,14.08639831
Hungary,HUN,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,67.00717297,68.05209656,69.15290535,70.30959936,71.52217856,72.79064298,74.1149926,75.49522743,76.94726075,79.4092674,80.68586975,80.68586975
IBRD only,IBD,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,19.46988282,21.4850089,23.56689827,25.70389161,27.89641461,30.14891846,32.45858763,34.82349781,37.24318431,39.64815888,42.04174763,44.46944994
IDA & IBRD total,IBT,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,19.28013309,20.87461906,22.50384827,24.16142856,25.84787043,27.56313774,29.33036781,31.12182913,32.93460895,34.72298208,36.4903671,38.2671047
IDA total,IDA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,18.84160555,19.48922399,20.13438852,20.78240945,21.43327453,22.08111402,22.8087324,23.53713136,24.26062756,24.9832155,25.71130552,26.44880625
IDA blend,IDB,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,23.34957379,24.2211861,25.09727975,26.00080558,26.9260743,27.85508176,28.78176074,29.70458178,30.62443383,31.5404997,32.45550957,33.37307727
IDA only,IDX,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,16.3461068,16.85933162,17.36655272,17.86498519,18.36077209,18.85608654,19.48001779,20.11039023,20.73956115,21.3689105,22.00456507,22.65457897
India,IND,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,18.3071338,21.04085893,23.80188038,26.59020723,29.40584856,32.24881345,35.11911099,38.01675025,40.94174033,43.76441169,46.49078496,49.21749267
Ireland,IRL,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,67.58686868,68.03257575,68.48813139,68.9535929,69.42901756,69.83777347,70.25814678,70.69019478,71.0235742,70.93611031,70.85090482,70.84070175
Iraq,IRQ,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,31.60124756,32.15000567,32.81490931,33.59948148,34.50724519,35.66465515,36.97127163,38.43022885,40.04447352,41.81944087,43.75910915,45.80647488
Israel,ISR,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,84.30795312,85.00680812,85.70809087,86.38614987,87.04905648,87.714151,88.38143343,89.05090378,89.72256203,90.3964082,91.07244227,91.75066426
Italy,ITA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,78.04363554,78.04715372,78.0506719,78.05419008,78.05770826,78.06122644,78.06474462,78.0682628,78.07178098,78.07529916,78.07529916,78.07529916
Kenya,KEN,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,28.20723928,28.54328868,28.87981386,29.21681481,29.55429154,29.89224405,30.23067233,30.56957638,30.90895622,31.24881183,31.58914321,31.92995037
Kyrgyz Republic,KGZ,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,92.5247852,92.99955212,93.47151477,93.94066283,94.40698595,94.8704738,95.33111604,95.78890234,96.15866002,96.23804623,96.31382747,96.38599341
Cambodia,KHM,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,12.65879379,14.00403402,15.36234523,16.73372744,18.11818064,19.51570483,20.92630002,22.3499662,23.7889741,25.46268423,27.15166147,28.8559058
Kiribati,KIR,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,18.67361566,19.14860993,19.62099348,20.09076633,20.55792847,21.0224799,21.48442063,21.94375064,22.40046995,22.85457854,23.30607643,23.75496362
Lao PDR,LAO,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,34.44145886,36.79456718,39.13809144,41.47203165,43.7963878,46.1111599,48.41634795,50.71195194,52.99797188,55.27440777,57.5412596,59.79852738
Least developed countries: UN classification,LDC,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,15.18265287,15.69054482,16.19116504,16.68231531,17.16823587,17.65181486,18.27096161,18.89646979,19.52235651,20.15143317,20.78542831,21.43480498
Low income,LIC,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,12.76014469,13.04818771,13.34471354,13.48873718,13.79650102,14.05300493,14.31222311,14.56904853,14.88505601,15.25064749,15.5778273,15.9313681
Lower middle income,LMC,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,23.60647864,25.42773949,27.25781214,29.09888397,30.95478113,32.82393842,34.74831579,36.68795597,38.63885729,40.53880186,42.38663537,44.22761527
Low & middle income,LMY,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,21.55734375,23.02183295,24.51722448,25.98344903,27.52079331,29.07745413,30.68135981,32.30986723,33.95830577,35.58391085,37.18162857,38.81223594
Lesotho,LSO,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,23.94862518,26.28978082,28.61463815,30.92319717,33.21545789,35.4914203,37.7510844,39.99445019,42.22151768,44.43228686,46.62675774,48.8049303
Late-demographic dividend,LTE,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,15.61268669,16.90625831,18.26293301,19.68779876,21.18073429,22.74487652,24.38013283,26.08633444,27.85852852,29.68960145,31.58331008,33.53832722
Lithuania,LTU,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,70.76873493,71.79990222,72.83358075,74.3785574,75.95082677,77.5548246,79.21902092,80.89441273,82.5810281,84.27889513,85.87248106,87.03292233
Luxembourg,LUX,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,85.86797841,85.86277203,85.85756565,85.85235927,85.84715289,86.10383597,86.36093146,86.61843936,86.87635966,87.13635309,87.40032906,87.66472519
Madagascar,MDG,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,4.642624713,5.006781504,5.37025158,5.733034944,6.095131594,6.45654153,6.817264753,7.177301262,7.536651058,7.895314141,8.25329051,8.610580165
Middle East North Africa Afghanistan & Pakistan,MEA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,44.32449936,45.18005134,45.99846945,46.81470454,47.58966187,48.33572103,49.13405054,49.98410584,50.93053078,51.90103145,52.90003704,53.93117098
Middle income,MIC,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,20.31033707,22.07268838,23.87960387,25.72431788,27.6082554,29.53339433,31.52562873,33.55491615,35.62054684,37.67067013,39.70753823,41.76533715
North Macedonia,MKD,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,17.07983743,17.14740526,17.21497785,17.28255519,17.35013728,17.41772411,17.4853157,17.55291204,17.62051313,17.68811897,17.75572955,17.82334489
Mali,MLI,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,9.887071725,10.67805736,11.49075255,12.32515728,13.18127157,14.05909541,14.9586288,15.87987173,16.82282422,17.78748626,18.77385785,19.78193899
Myanmar,MMR,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,60.53522259,60.82421603,61.11338616,61.40273297,61.69225648,61.98195669,62.27183358,62.56188716,62.85211744,63.1425244,63.43310806,63.72386841
Montenegro,MNE,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,33.37529484,34.35323945,35.28102984,36.15832852,36.98479801,37.76010082,38.48389946,39.15585644,39.77563427,40.34289548,40.85730256,41.31851803
Mongolia,MNG,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,32.66306863,34.24809936,35.86987757,37.52840326,39.22367644,40.95569711,42.72446527,44.5299809,46.37224403,48.25125464,50.16701274,52.11951832
Mozambique,MOZ,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,7.912987887,8.771892225,9.645313906,10.53325293,11.4357093,12.35268301,13.28417406,14.23018245,15.19070819,16.16575127,17.1553117,18.15938947
Malawi,MWI,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,15.37776667,17.69696864,20.01008994,22.31713057,24.61809053,26.91296983,29.20176845,31.48448641,33.7611237,36.03168032,38.29615627,40.55455155
Niger,NER,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,3.12274206,3.321022438,3.514249248,3.70242249,3.885542165,4.063608273,4.236620813,4.404579786,4.567485191,4.725337029,4.878135299,5.025880002
Nigeria,NGA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,23.67278547,23.89433158,24.11448984,24.33326024,24.55064279,24.76663748,24.98124432,25.1944633,25.40629443,25.61673771,25.82579312,26.03346069
Netherlands,NLD,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,97.43474035,97.43767646,97.44061255,97.44354864,97.44648471,97.44942078,97.45235683,97.45529287,97.45822891,97.46116493,97.46442112,97.46767732
Nepal,NPL,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,22.67767038,24.65839906,26.68771467,28.76561721,30.89210667,33.06718307,35.2908464,37.56309665,39.88393384,42.25335795,44.671369,47.13796698
Pakistan,PAK,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,16.06860211,17.83106192,19.58755873,21.33809254,23.08266336,24.82127117,26.55391598,28.28059779,30.0013166,31.7160724,33.42486521,35.12769502
Philippines,PHL,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,49.74048463,50.99839815,52.27197098,53.56120312,54.86609458,56.18664534,57.52285542,58.87472481,60.24225351,61.62544152,63.02428884,64.43879547
Pre-demographic dividend,PRE,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,16.19760739,16.53097965,16.84765671,17.15630551,17.4664206,17.78147787,18.0931995,18.40288083,18.71144539,19.02184319,19.33805071,19.65908501
Korea Dem. People's Rep.,PRK,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,22.03083636,20.2085688,18.37256881,16.52283639,14.65937154,12.78217427,10.89124456,8.986582427,7.068187863,5.136060869,3.190201446,1.22791079
Portugal,PRT,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,59.47776329,61.36732203,63.36274286,65.46402578,67.6711708,69.98417792,72.40304713,74.92777843,77.55837183,80.29482733,82.93202321,83.71264188
Paraguay,PRY,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,42.42459442,43.62606908,44.8257845,46.02374068,47.21993762,48.41437532,49.60705379,50.79797301,51.987133,53.17453374,54.36017525,55.51654092
West Bank and Gaza,PSE,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,20.81601903,23.07608022,25.36364065,27.67870034,30.02125927,32.39131746,34.7888749,37.21393158,39.66648752,42.14654271,44.65409714,47.18915083
Rwanda,RWA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,41.21066049,42.48438359,43.75921672,45.0351599,46.31221312,47.59037638,48.86964968,50.15003302,51.43152641,52.71412983,53.9978433,55.28266681
South Asia,SAS,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,18.09780197,20.49940769,22.9183907,25.35633947,27.8138371,30.29184143,32.8525536,35.43993911,38.05417128,40.59389564,43.06363028,45.53651002
Senegal,SEN,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,19.00951875,19.67088878,19.41389033,19.0981149,18.72294712,18.28777164,17.79197308,17.23493608,16.61604528,15.93468532,15.19024083,14.38209645
Sierra Leone,SLE,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,4.118585072,4.451852304,4.797754767,5.156510321,5.528118966,5.912580702,6.309895528,6.720063445,7.144534695,7.562167691,7.990286301,8.429917564
Somalia Fed. Rep.,SOM,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,11.08937707,11.79499383,12.52062302,13.26626464,14.03191869,14.81758516,15.62326406,16.44895538,17.29465913,18.16037531,19.04610392,19.95184495
Serbia,SRB,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,30.85469707,30.74722535,30.63782902,30.52648546,30.41317195,30.29786565,30.18054362,30.06118281,29.93976009,29.81625218,29.69354864,29.61368831
Sub-Saharan Africa (excluding high income),SSA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,16.43821608,16.79469739,17.13603246,17.47031205,17.79746628,18.1205736,18.44102336,18.75875035,19.07279101,19.38537115,19.69798404,20.01249009
Sub-Saharan Africa,SSF,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,15.80362751,16.13362457,16.45083993,16.59704218,16.90348592,17.20971259,17.52018196,17.83394927,18.12971781,18.43530972,18.64182978,18.9050177
Sao Tome and Principe,STP,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,16.53993787,17.57590992,18.63061923,19.70406581,20.79624966,21.90717077,23.03682916,24.18522481,25.35235773,26.53822792,27.74283538,28.9661801
Suriname,SUR,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,39.0475756,38.65545045,38.25736829,37.8533291,37.44333289,37.02737967,36.60546942,36.17760215,35.74377785,35.30399654,34.85825821,34.40656285
Slovak Republic,SVK,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,76.96584781,76.72211086,76.47832876,76.23450151,75.99062912,75.74671161,75.50274898,75.50936225,75.51597432,75.52258519,75.51652409,75.510463
Sweden,SWE,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,91.32802787,91.36469207,91.40135627,91.43802047,91.47468467,91.51134887,91.54801307,91.58467727,91.62134147,91.65800567,91.69466987,91.73133407
Chad,TCD,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,5.43773427,5.339953728,5.242898235,5.146567792,5.050962398,4.956082053,4.861926758,4.768496511,4.675791315,4.583811167,4.492556069,4.40202602
East Asia & Pacific (IDA & IBRD countries),TEA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,18.29066742,19.68085085,21.14462571,22.66099023,24.23673509,25.87838702,27.58259009,29.34933696,31.1763047,33.06347356,35.01074366,37.01460059
Togo,TGO,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,2.494282939,2.650617488,2.811668184,2.977435028,3.14791802,3.32311716,3.503032448,3.687663883,3.877011467,4.071075198,4.269855078,4.473351105
Thailand,THA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,19.52431167,19.7479738,19.97211538,20.19673641,20.42183689,20.64741682,20.8734762,21.10001503,21.32554171,21.53374472,21.73747527,21.90120933
Tajikistan,TJK,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,56.95809749,57.16785351,57.37786817,57.58814146,57.79867339,58.00946395,58.22051315,58.43182099,58.64338746,58.85521257,59.06729631,59.26221669
Tonga,TON,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,38.23694906,38.86823454,39.40253487,39.0151881,38.62956028,38.24565141,37.86346149,37.48299051,37.10423849,36.72720541,36.35189128,35.9782961
South Asia (IDA & IBRD),TSA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,17.85126656,20.36165832,22.90277615,25.47365186,28.07353635,30.70299538,33.43241065,36.19612031,38.9946742,41.71450656,44.3596988,47.01377394
Sub-Saharan Africa (IDA & IBRD countries),TSS,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,14.19661158,14.51823154,14.82625474,15.12729047,15.42252396,15.71509892,16.00516307,16.2914469,16.57433903,16.85470707,17.13228462,17.40874066
Tunisia,TUN,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,37.94220464,39.80221686,41.70264417,43.64361241,45.62524741,47.64767502,49.71102107,51.81541141,53.96097186,56.14782828,58.3761065,60.64593236
Turkiye,TUR,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,55.79222984,57.18507067,58.65683516,60.20962851,61.84556463,63.5667661,65.37536423,67.27349897,69.26331901,71.34698171,73.52665313,75.80450803
Tuvalu,TUV,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,50.58432691,50.95108223,51.31483381,50.52239487,49.73372953,48.94883779,48.16771966,47.39037514,46.61680421,45.8470069,45.08098318,44.31873307
Tanzania,TZA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,11.63396865,12.4675026,13.290632,13.99100703,14.64332414,15.28908594,15.92828791,16.56092556,17.18699438,17.80648984,18.41940745,19.0257427
Uganda,UGA,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,14.22756185,14.37548989,14.5221903,14.66766297,14.81190779,14.95492464,15.09582967,15.23551227,15.37397234,15.51120977,15.64722445,15.78201626
Upper middle income,UMC,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,21.13832821,22.45228853,23.83951081,25.28190066,26.78270416,28.34457515,29.96879399,31.65562279,33.38485227,35.13630378,36.93852338,38.8918445
Uzbekistan,UZB,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,82.90427086,83.11935938,83.33444789,83.54953641,83.76462492,83.97971344,84.19480196,84.40989047,84.62497899,84.84006751,85.05515602,85.27024454
Viet Nam,VNM,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,35.40725672,36.10693205,36.80929861,37.51435639,38.22210541,38.93254565,39.64567711,40.36149981,41.08001373,41.80121888,42.52511526,43.25170286
World,WLD,People using safely managed sanitation services rural (% of rural population),SH.STA.SMSS.RU.ZS,25.64020188,26.98313023,28.35899517,29.7108313,31.14407885,32.59544179,34.0902895,35.61204354,37.15287451,38.67362088,40.16432519,41.68492629
