Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.28281593,6.59577608,7.09477949,7.10250568,7.53903675,7.14167452,7.68306208,7.39363575,7.45975018,7.49624491,7.33192015,7.09237671
Bahrain,BHR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.2038722,4.32666922,4.08934975,3.8651762,4.10642147,4.30853891,4.41240263,4.97671938,4.86051178,4.51235676,4.12745667,3.95980334
Bahamas The,BHS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.86261654,5.1500144,5.25594234,5.32398558,5.3190918,5.6846571,5.62925673,5.24419451,5.71206808,6.75126934,6.02687502,5.86800623
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.68943882,9.02212143,9.01888275,9.17856026,9.49001503,9.44886494,9.49011135,9.24086571,9.13943481,8.81797314,8.76100445,8.92544365
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.29448891,5.3906498,5.65694332,4.87452745,5.24538946,5.69563103,5.38792181,6.06528044,5.91054153,5.75974846,5.52699471,5.86133814
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.5307498,4.52340269,4.49390221,4.54752827,4.36309099,4.44159889,4.89683533,4.66880131,4.78280401,4.63350248,4.76723623,4.84424496
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.60677242,5.17444515,5.20230532,5.17306805,5.2539444,5.57465124,5.89613628,6.55064964,6.83333063,6.4901948,6.60399437,6.88792992
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.01128483,8.39480495,7.94516611,7.78819132,7.73637724,7.9766016,8.39644146,8.90929985,9.16901684,9.47125053,9.46475029,9.61449146
Barbados,BRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.47753286,7.14522552,6.77094746,6.89690495,7.77819967,7.39746428,6.96651411,6.81827545,6.83311653,6.64785957,6.43943882,6.12043858
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.87612021,2.39306617,2.27826095,1.86409724,1.85097206,1.898314,1.91436803,2.38708901,2.54828691,2.27022862,2.41289377,2.2277422
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.14842224,3.29665017,3.29502344,3.08310628,3.32087612,3.40428138,3.28293824,3.48926425,3.32710075,3.1345315,3.06896734,3.37511158
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.89747286,6.62081194,6.26718187,5.86915016,6.35010576,6.49913645,5.8804059,6.10287762,5.76837635,6.62986994,6.04010344,6.12193203
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.02635765,4.68325615,3.56699872,3.67561865,3.91814446,4.76660204,4.56557369,5.03434181,5.44402313,6.66541576,10.99526691,7.76140118
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.58826923,10.69968033,10.70405102,10.40832329,10.54460621,10.43964291,10.28526115,10.76850224,11.06097317,10.93421078,10.94313335,11.05897045
Central Europe and the Baltics,CEB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.370906454,6.839758191,6.887798119,6.592655489,6.6088208,6.66922704,6.591968331,6.516829213,6.669258657,6.598633811,6.54941721,6.664151321
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.53167725,10.1415062,10.00535202,10.11940575,10.34784985,10.61460495,10.69967365,11.00444603,11.2294054,11.41294861,11.19891071,11.42588997
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.73954487,7.25026846,6.81958389,6.79947519,7.01951265,7.47552681,7.84150171,8.3513937,8.55767059,9.090518,9.15040398,9.29919815
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.900002,4.34958458,4.23068333,4.34274387,4.56584787,4.71490669,4.77790594,4.93827963,4.97955608,5.06592178,5.16790485,5.3502779
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.1387105,4.63971424,4.57494831,4.39700699,4.4273715,3.71773791,3.7310183,3.2198832,3.32101274,3.24693036,3.0916779,3.18916845
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.65843678,3.49997187,3.57742167,3.85282946,3.9310236,3.63136435,4.34148788,4.12600517,4.02253723,3.79293942,3.61970162,3.65157914
Congo Dem. Rep.,COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.31254816,4.51133156,3.72224283,3.19435549,3.2215035,3.34057522,3.72520614,3.74785447,4.20027828,4.00057793,3.24127173,3.508039
Congo Rep.,COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.2392714,2.1422224,1.85172856,1.75237322,1.90971065,1.94347155,1.97311735,2.45668483,2.59422994,2.36476016,1.75584984,2.34771276
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.84192181,7.31134558,7.07130194,6.78076792,6.74601603,7.01724052,7.18553209,7.52338505,7.53117037,7.67864323,7.62541389,7.77954912
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.06897497,4.92694378,4.99181557,5.3021183,5.17354631,5.10299301,5.23849726,4.60089922,4.65263557,5.26807451,4.90318584,5.18044472
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.35203123,3.96602345,4.08108234,3.92477369,4.6740551,4.82468271,4.85231543,4.40073681,4.36134005,4.74573231,4.76032305,4.47111464
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.4685483,7.86019182,8.02937698,8.12197781,7.78642273,7.68229342,7.66376209,7.59196186,7.31724358,7.04522991,7.28587723,7.2212491
Caribbean small states,CSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.349694155,5.345844382,5.179124617,5.016201675,4.971746288,5.094541943,5.083090293,5.432928388,5.85146903,6.043402852,5.979055887,6.159580443
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.31422806,12.29053974,10.6880827,11.31298637,9.29940987,10.43099499,12.14121914,12.81404305,12.21769619,11.47201538,11.01842499,11.08501148
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.01427698,6.46531534,6.50055742,6.43139076,6.53638792,6.92774534,6.93137264,6.79382181,6.65254688,6.62192535,6.82599831,7.06576538
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.33024931,7.24880648,7.55343866,7.5335784,7.59409809,7.49541759,7.59510136,7.3351512,7.3930459,7.33911419,7.46030998,7.61342955
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.25128746,11.23791218,11.09592915,10.77844906,10.85345554,10.99905777,11.02588272,11.19027996,11.24166584,11.32552433,11.47314644,11.71595001
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.6125772,3.63905573,3.35699701,3.37387872,3.29730988,2.91782117,2.95930099,3.3475771,2.7416594,2.46857476,2.51871514,2.40641236
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.04968786,4.98329306,5.15711927,5.33450365,5.79509926,5.34749842,5.26141691,5.15941811,5.12308073,5.46245432,6.18495989,5.16903925
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.51134396,10.67432022,10.60774708,10.40702915,10.5219717,10.32915878,10.30918217,10.34411812,10.25162029,10.09825516,10.09764194,10.1524353
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.56146193,4.76337624,4.92355442,5.03797865,5.04897833,4.91598225,4.79757166,4.72216797,4.57663107,4.49336958,4.12601566,4.23948717
Algeria,DZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.98331022,4.89210796,4.64001417,4.82567501,5.63657808,5.64542007,6.01485014,6.3343544,6.00079727,5.94846106,5.93238592,5.41731071
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.729727048,4.129641743,4.022594437,4.144146185,4.339588096,4.47127699,4.558278435,4.719202767,4.755277766,4.820325368,4.919270443,5.065180524
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.645245622,4.991089266,4.806392146,4.763894383,4.844547728,4.940757407,4.933207935,5.098549212,5.028389518,4.862234727,4.694208436,4.627530444
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.88808931,6.392089992,6.269796012,6.694647424,6.749621875,6.510940739,6.502560051,6.491331814,6.563272629,6.522324756,6.537750208,6.706896829
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.215841416,5.561694199,5.189162038,4.889290441,4.89712849,4.819376152,4.752354342,4.702102446,4.879223278,4.781582338,4.805047031,4.995617109
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.62136316,9.431094602,9.203221684,9.043120725,9.048691758,9.103887054,9.200543039,9.281071519,9.328147819,9.233456057,9.257291603,9.356312871
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.52174902,6.03388453,6.34925699,6.60509682,6.87859821,6.77866411,6.76601839,7.76786041,7.58817482,7.52484131,7.83214045,7.80768251
Egypt Arab Rep.,EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.46634817,4.37870932,4.15319157,4.35707569,4.45891809,4.6710043,4.77415323,5.06153202,5.07462406,5.34661913,4.74892998,4.5994668
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.482775924,10.24501024,10.20285688,10.08335543,10.17052673,10.22050548,10.25197686,10.21765083,10.19426882,10.15950851,10.14927644,10.23301267
Eritrea,ERI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.57807541,5.42343187,4.81866503,5.1622901,3.74245787,4.96765137,3.91432285,4.50776815,3.73838949,4.15359449,4.24748898,4.64806461
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.38225937,9.10764027,9.1189127,9.1679697,9.15596581,9.06588078,9.08675957,9.12383366,8.94896126,8.94652462,8.9985857,9.1348772
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.95724869,6.84477043,6.59433842,6.0781703,6.09506845,6.28062296,6.36199951,6.64135027,6.70240974,6.59727049,6.6912818,6.81699181
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.28063869,4.6496563,5.46637249,4.46897745,4.5395956,4.07506514,4.03365517,3.82316828,3.60033751,3.45336914,3.30371761,3.24287128
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.203860428,9.96314856,9.899682631,9.836851821,9.927974821,9.986308464,10.00749452,9.95794689,9.95037915,9.89784137,9.873977944,9.938245076
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.153851004,4.507377192,4.257432495,4.187456861,4.195276011,4.348529968,4.303638486,4.532198077,4.861442139,4.800140245,4.498580722,4.42491781
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.34310627,9.16122341,9.14202785,9.22303009,9.5857954,9.80534649,9.78115082,9.64523888,9.37796021,9.12670135,9.04514217,9.17142677
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.18467116,3.53587627,3.41664124,3.14293504,3.2655499,3.20040679,3.36860466,3.32468939,3.27979708,3.18689561,4.10572624,4.28229284
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.50084686,11.28756237,11.22560215,11.18497562,11.29740047,11.39591122,11.52531433,11.43985462,11.49048996,11.37063789,11.21033764,11.09938431
Micronesia Fed. Sts.,FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,18.93288994,19.33613586,21.48778725,13.31436253,12.42913532,12.25674343,11.9102993,12.70485306,13.4160471,12.46886253,11.96551991,11.89308453
Gabon,GAB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.78922606,3.83494425,2.47556901,2.55771565,2.42097569,2.84087205,2.53282261,2.65743947,3.1076982,2.78068876,2.75235105,2.7768569
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.04033756,9.84771252,9.78937912,9.7956152,9.89160061,9.97822475,9.90305996,9.83625221,9.76546955,9.60016823,9.73837566,9.95388126
Georgia,GEO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.44424057,9.56681633,8.93945503,7.82405472,7.8538909,7.73560286,7.75487041,7.29130507,7.839849,6.95936155,6.99180031,6.59411573
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.95173097,4.40091085,4.73425055,4.4685564,3.91583276,4.59225416,4.01644135,4.5429678,3.39035821,2.68786979,2.43001175,3.25450468
Guinea,GIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.26561713,3.58146644,3.42781734,3.78955102,3.50398517,3.46108651,4.787992,5.80919266,5.39694929,3.91512728,3.73843002,4.08876228
Gambia The,GMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.65938759,4.46430635,4.11944056,4.36967373,4.26872253,3.91374874,3.05234575,3.1761291,3.19523716,3.35449266,3.23713565,3.14534926
Guinea-Bissau,GNB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.45864058,4.73428679,5.26704073,6.21634817,5.94134808,7.03943443,9.96897411,8.13228226,8.32881451,7.00049543,7.28224373,7.17018223
Equatorial Guinea,GNQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.11555505,1.76790512,1.62134743,1.42923641,1.51459455,1.64174414,1.7540164,2.34058237,2.85941601,2.7471416,2.85223722,3.16780853
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.82774162,9.40688515,9.59662342,9.19330311,8.92415524,8.43796444,7.8914113,8.22004509,8.44874573,8.13515854,8.12024307,8.1982832
Grenada,GRD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.386199,5.43471003,5.4188118,5.80423355,5.82235765,5.62652922,4.77353573,4.64675617,4.43910027,4.65701056,4.58373737,4.93189621
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.08129978,6.33938646,6.1247797,5.96306896,6.07316971,5.77188921,5.8885684,6.00602007,6.07008219,6.13563824,6.10662699,6.17443275
Guyana,GUY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.20242214,4.35117149,4.21897697,4.17213488,3.7081871,3.80231309,3.94755435,4.02264786,4.01842117,4.3191123,4.90492535,4.90331507
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.46325502,11.45520357,11.30903165,11.25964582,11.36589628,11.38473233,11.58849927,12.04839847,12.22210515,12.13472134,12.04811579,12.25585676
Honduras,HND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.60362625,8.99592495,8.72536373,8.79187012,8.65655136,8.47723007,7.91455746,7.4837904,7.709445,7.00668859,7.22820663,7.28237152
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.78007645,5.165514295,5.043031693,4.965624319,4.830969713,4.925489858,4.918131035,5.022787043,4.928364371,4.690320687,4.494768301,4.606417812
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.63114071,8.0626564,7.96871901,7.64100933,7.65283728,6.4009738,6.57961845,6.65469885,6.68087435,6.61199808,6.69267464,6.7431674
Haiti,HTI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.75722051,3.50277376,4.54871035,5.91197777,5.56462336,4.10524035,4.52035809,5.07518148,4.80760574,3.8199389,4.31650305,3.91107917
Hungary,HUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.08839607,7.22221708,7.44858313,7.48130894,7.41063309,7.23441315,7.04665947,6.85402203,6.9877739,6.74387121,6.57987547,6.28167295
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.971397183,5.325441431,5.125251777,5.081641179,5.13957056,5.233166303,5.276003245,5.373955499,5.402691909,5.417808276,5.382936393,5.457208022
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.890583795,5.227785936,5.03808665,4.993056107,5.047966397,5.142230029,5.17438046,5.26669124,5.290627944,5.304111906,5.256736852,5.325153647
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.911459385,4.052944355,3.939997548,3.817611802,3.825394463,3.961377168,3.914806974,3.976627518,3.932475966,3.861814746,3.647051278,3.654883611
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.501926856,3.503604169,3.513526413,3.406585526,3.43544476,3.511379507,3.454490619,3.509888772,3.554885658,3.604190782,3.277283077,3.291035923
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.54842305,2.62324095,2.7908783,2.98942471,2.91427088,2.86934805,2.96433568,2.92428517,3.02147198,2.90417194,2.86757827,2.87862897
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.341264946,4.574390208,4.359945129,4.227515966,4.25363455,4.458687147,4.430736126,4.47243247,4.285185819,4.091047067,3.97384022,3.973150972
India,IND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.58856082,3.54637694,3.33625913,3.24634218,3.32935286,3.74944186,3.61956549,3.59565973,3.50430417,2.93597651,2.8584938,2.95299792
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.12564754,10.52275753,10.52404499,10.5987215,10.6218853,10.28716469,9.49471951,7.32119417,7.4818964,7.10795546,6.47943211,6.71554708
Iran Islamic Rep.,IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.03990459,6.11493444,6.29153061,6.09787989,6.12235117,5.54722023,6.35239553,7.53311825,7.99202633,7.83454609,7.73915195,6.27398872
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.06604242,3.77203989,3.23955345,2.80316377,2.69365859,2.80868459,2.78786659,3.15587044,4.58949184,4.04064989,4.12989378,4.28182745
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.34370804,8.77518463,8.36173058,8.25498867,8.23091221,8.22651291,8.29044247,8.13121986,8.15569115,8.3243084,8.43817616,8.63996315
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.82830238,6.91636944,6.88817596,6.83919144,6.97648525,6.95815229,7.04530668,7.02217817,7.09562969,7.17605686,7.22799444,7.17438793
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.53282356,8.95162296,8.91602039,8.77407074,8.78352833,8.77543831,8.86791801,8.85689163,8.72533035,8.67773914,8.68187714,8.65633965
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.61143064,5.14654493,5.2951932,5.23845339,4.88512897,4.95443439,5.16564465,5.62470436,5.70102215,6.14859295,5.96798849,6.09761
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.48880577,9.22396946,8.17025661,8.14807701,7.81799555,7.16592407,7.20892906,7.4609561,6.97644138,7.10953665,6.98295021,7.07244635
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.08909321,8.9587822,9.0630064,10.48780155,10.67169094,10.67438698,10.7290144,10.74969959,10.65891552,10.65627098,10.73988247,10.96998405
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.02569818,3.47355556,2.73641348,2.60236716,3.03725958,2.66286707,2.97468472,3.04051137,3.42235589,3.05244446,2.8178606,2.78745699
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.19043827,5.29172945,5.38849831,5.20212841,5.0180583,4.93100405,4.91267347,4.76439571,4.75429106,3.98597503,4.09903383,4.36874676
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.52511883,6.89873457,6.95027161,7.1072917,8.50966358,8.18745136,7.35766459,7.14930916,6.41248226,6.18586349,5.01030922,4.25461817
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.61296654,6.3089695,5.62713194,6.00443649,5.72469473,5.46154881,5.07833052,4.62506533,4.49053288,4.26933241,4.49707794,5.05801058
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,13.51428604,12.73888874,8.76666641,7.98947382,7.94999981,8.7081337,8.9549551,7.21568632,9.04265118,9.68424225,10.89694214,10.16600227
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.30566025,5.28673744,5.2136941,5.1628871,5.01447868,5.04856586,4.75037622,5.12590599,5.42923307,5.27126026,4.89536953,5.19051361
Korea Rep.,KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.39977121,5.89820576,6.02606916,6.12371254,6.17752457,6.31104422,6.50225973,6.72447348,6.89293242,7.04771852,7.46262026,8.1267519
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.92400301,2.70638776,2.67879915,2.33303547,2.33311439,2.48789287,2.9159987,4.21497965,4.73096323,4.65326786,5.18862629,5.2627306
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.972140434,7.530529824,7.23986344,7.149918788,7.146930003,7.289658971,7.434272754,7.799464364,7.837031358,8.02736355,7.865655971,7.869378609
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.76727295,3.46300411,2.91154933,1.94457507,2.07637572,2.39984965,2.29845548,2.45366454,2.36087489,2.52606821,2.24630046,2.60312223
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.81751728,7.0073576,7.43864489,8.17744446,7.00420094,7.06742191,7.52181005,7.41596651,7.92386055,7.80396605,8.07092381,8.6936779
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.99615717,11.57163906,10.35444641,9.71052551,8.15444565,7.08145809,8.76283932,10.4594965,9.88514519,10.44921875,10.78197193,8.38325977
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.24441886,3.5828805,3.28064442,4.01902008,3.95612097,4.97548628,5.17777824,5.80638647,6.17178679,4.67685318,4.86648417,5.54773426
